STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USC00455525,"MONROE, WA US",2017-12-22,1.78,3.33,2.78,-5.00
USC00455525,"MONROE, WA US",2017-12-23,0.00,1.67,2.22,-4.44
USC00455525,"MONROE, WA US",2017-12-24,1.27,1.11,-0.56,-6.11
USC00455525,"MONROE, WA US",2017-12-25,5.08,0.00,0.00,-6.11
USC00455525,"MONROE, WA US",2017-12-26,0.00,1.11,1.11,-2.22
USC00455525,"MONROE, WA US",2017-12-27,0.00,1.67,0.00,-1.67
USC00455525,"MONROE, WA US",2017-12-28,5.08,5.56,7.22,-1.11
USC00455525,"MONROE, WA US",2017-12-29,30.48,7.78,11.67,3.33
USC00455525,"MONROE, WA US",2017-12-30,1.52,8.33,11.11,3.33
USC00455525,"MONROE, WA US",2017-12-31,0.00,3.89,3.89,-2.22
